default,housing,loan,pdays,job,marital,education,contact,poutcome,age,balance,day,month,duration,campaign,previous,y
0,1,0,0,technician,divorced,unknown,unknown,unknown,50,2706,28,5,179,3,0,0
0,1,0,0,management,divorced,tertiary,unknown,unknown,54,192,28,5,157,3,0,0
0,1,0,0,admin.,married,tertiary,unknown,unknown,33,957,28,5,361,4,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,51,593,28,5,157,2,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,32,1493,28,5,65,11,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,32,0,28,5,386,3,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,35,51,28,5,593,2,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,47,-938,28,5,176,2,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,49,457,28,5,189,2,0,0
1,1,0,0,technician,married,tertiary,unknown,unknown,54,337,28,5,302,2,0,0
0,1,0,0,admin.,single,tertiary,unknown,unknown,31,1531,28,5,48,5,0,0
0,1,0,0,services,married,secondary,unknown,unknown,26,33,28,5,51,4,0,0
0,1,0,0,technician,divorced,secondary,unknown,unknown,42,0,28,5,471,2,0,0
0,0,0,0,technician,single,tertiary,unknown,unknown,45,5336,28,5,99,2,0,0
1,1,0,0,technician,married,secondary,unknown,unknown,36,947,28,5,452,2,0,0
0,0,0,0,admin.,married,secondary,unknown,unknown,40,2,28,5,187,3,0,0
0,1,1,0,admin.,married,secondary,unknown,unknown,45,935,28,5,22,7,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,27,731,28,5,335,2,0,0
0,0,0,0,blue-collar,married,primary,unknown,unknown,51,-1,28,5,110,8,0,0
0,1,1,0,technician,single,tertiary,unknown,unknown,30,419,28,5,299,3,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,28,22171,28,5,85,3,0,0
0,1,0,0,self-employed,married,secondary,unknown,unknown,32,-33,28,5,234,3,0,0
0,1,0,0,admin.,divorced,secondary,unknown,unknown,57,-140,28,5,264,2,0,0
0,0,0,0,admin.,married,secondary,unknown,unknown,31,439,28,5,233,4,0,0
0,1,0,0,technician,married,unknown,unknown,unknown,47,-598,28,5,239,4,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,34,261,28,5,611,3,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,50,-160,28,5,600,2,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,33,322,28,5,266,4,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,25,1025,28,5,478,2,0,0
1,1,0,0,blue-collar,married,secondary,unknown,unknown,39,-931,28,5,92,5,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,37,-107,28,5,158,2,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,40,481,28,5,198,2,0,0
0,1,0,0,admin.,married,primary,unknown,unknown,43,-516,28,5,438,2,0,0
0,1,0,0,self-employed,married,secondary,unknown,unknown,32,610,28,5,75,6,0,0
0,1,0,0,blue-collar,single,secondary,unknown,unknown,25,579,28,5,225,4,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,34,225,28,5,342,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,30,1780,28,5,116,12,0,0
0,1,0,0,services,married,secondary,unknown,unknown,41,803,28,5,88,3,0,0
1,1,1,0,blue-collar,married,secondary,unknown,unknown,36,-347,28,5,109,3,0,0
0,1,0,0,admin.,single,secondary,unknown,unknown,28,1238,28,5,252,2,0,0
0,1,1,0,blue-collar,single,secondary,unknown,unknown,29,992,28,5,456,2,0,0
1,1,1,0,blue-collar,married,primary,unknown,unknown,30,0,28,5,92,5,0,0
0,0,0,0,student,single,secondary,unknown,unknown,22,489,28,5,223,5,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,28,-717,28,5,148,3,0,0
0,1,0,0,blue-collar,single,primary,unknown,unknown,27,3955,28,5,205,3,0,0
0,1,0,0,blue-collar,single,unknown,unknown,unknown,31,667,28,5,80,3,0,0
0,1,0,0,unemployed,divorced,secondary,unknown,unknown,42,325,28,5,97,4,0,0
0,1,0,0,technician,married,tertiary,unknown,unknown,32,3538,28,5,95,5,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,25,192,28,5,357,3,0,0
0,1,0,0,services,divorced,secondary,unknown,unknown,55,2166,28,5,23,17,0,0
0,1,0,0,services,married,secondary,unknown,unknown,33,-384,28,5,513,2,0,0
0,1,0,0,services,single,secondary,unknown,unknown,45,1377,28,5,171,5,0,0
0,0,0,0,blue-collar,married,primary,unknown,unknown,43,50,28,5,90,8,0,0
1,1,1,0,blue-collar,married,secondary,unknown,unknown,32,-354,28,5,51,2,0,0
0,1,0,0,entrepreneur,married,unknown,unknown,unknown,51,606,28,5,560,9,0,1
0,1,0,0,blue-collar,married,secondary,unknown,unknown,35,120,28,5,245,2,0,0
0,1,1,0,technician,divorced,secondary,unknown,unknown,44,-357,28,5,318,2,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,44,194,28,5,105,2,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,40,-378,28,5,261,2,0,0
0,1,0,0,self-employed,single,tertiary,unknown,unknown,24,931,28,5,200,4,0,0
0,1,1,0,technician,single,secondary,unknown,unknown,32,1210,28,5,267,4,0,0
0,1,0,0,technician,divorced,secondary,unknown,unknown,51,329,28,5,191,5,0,0
0,1,1,0,management,single,tertiary,unknown,unknown,28,355,28,5,300,4,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,45,25,28,5,82,4,0,0
0,1,1,0,admin.,married,secondary,unknown,unknown,32,739,28,5,153,3,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,25,758,28,5,504,3,0,0
0,0,0,0,self-employed,married,secondary,unknown,unknown,29,542,28,5,104,3,0,0
0,1,0,0,technician,single,secondary,unknown,unknown,29,740,28,5,194,3,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,38,476,28,5,212,4,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,44,3753,28,5,122,4,0,0
0,1,1,0,technician,single,secondary,unknown,unknown,34,1386,28,5,185,6,0,0
0,1,0,0,technician,single,secondary,unknown,unknown,31,335,28,5,87,5,0,0
0,1,1,0,admin.,single,secondary,unknown,unknown,41,882,28,5,145,2,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,35,-659,28,5,30,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,40,-428,28,5,585,3,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,29,119,28,5,136,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,26,245,28,5,146,2,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,59,519,28,5,90,8,0,0
0,1,1,0,services,single,secondary,unknown,unknown,39,300,28,5,180,2,0,0
0,0,1,0,services,single,secondary,unknown,unknown,33,91,28,5,376,3,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,43,-496,29,5,100,2,0,0
0,1,0,0,management,married,secondary,unknown,unknown,50,-187,29,5,31,2,0,0
0,1,1,0,technician,married,secondary,unknown,unknown,48,219,29,5,154,4,0,0
0,1,1,0,blue-collar,divorced,primary,unknown,unknown,46,571,29,5,93,1,0,0
0,1,0,0,blue-collar,single,primary,unknown,unknown,31,-495,29,5,334,2,0,0
0,0,0,0,technician,single,secondary,unknown,unknown,43,11269,29,5,92,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,28,2,29,5,750,2,0,0
0,1,0,0,admin.,married,unknown,unknown,unknown,40,3557,29,5,332,1,0,0
0,1,1,0,services,single,secondary,unknown,unknown,34,34,29,5,333,3,0,0
0,1,0,0,blue-collar,single,primary,unknown,unknown,42,181,29,5,118,2,0,0
0,1,0,0,admin.,married,primary,unknown,unknown,51,943,29,5,620,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,41,1020,29,5,276,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,34,250,29,5,193,6,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,43,724,29,5,138,1,0,0
0,1,0,0,technician,married,primary,unknown,unknown,59,4243,29,5,233,1,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,48,48,29,5,144,1,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,35,0,29,5,543,1,0,1
0,1,0,0,retired,married,secondary,unknown,unknown,53,1004,29,5,155,1,0,0
0,1,0,0,technician,divorced,unknown,unknown,unknown,50,1328,29,5,140,1,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,33,2508,29,5,42,7,0,0
0,1,0,0,student,single,secondary,unknown,unknown,24,1919,29,5,127,4,0,0
0,1,0,0,services,divorced,primary,unknown,unknown,52,130,29,5,103,2,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,35,485,29,5,205,5,0,0
0,1,0,0,services,single,secondary,unknown,unknown,30,179,29,5,286,3,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,41,615,29,5,37,1,0,0
0,1,0,0,management,single,tertiary,unknown,unknown,45,2571,29,5,54,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,43,-111,29,5,132,3,0,0
0,1,0,0,technician,divorced,secondary,unknown,unknown,42,-106,29,5,95,1,0,0
0,0,0,0,technician,single,secondary,unknown,unknown,45,31,29,5,177,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,50,84,29,5,179,1,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,43,0,29,5,242,1,0,0
0,1,0,0,services,married,secondary,unknown,unknown,31,3181,29,5,128,7,0,0
0,0,0,0,blue-collar,married,primary,unknown,unknown,59,748,29,5,184,1,0,0
0,1,0,0,admin.,married,primary,unknown,unknown,40,1314,29,5,284,1,0,0
0,1,0,0,technician,single,unknown,unknown,unknown,36,0,29,5,148,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,27,3083,29,5,244,2,0,0
0,1,0,0,services,single,secondary,unknown,unknown,21,1903,29,5,107,2,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,37,-4,29,5,381,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,26,813,29,5,140,3,0,0
0,1,1,0,technician,married,secondary,unknown,unknown,39,192,29,5,217,5,0,0
0,1,0,0,retired,married,secondary,unknown,unknown,50,6998,29,5,1196,1,0,0
1,1,1,0,entrepreneur,married,tertiary,unknown,unknown,39,1,29,5,102,1,0,0
0,1,0,0,management,married,secondary,unknown,unknown,32,3935,29,5,129,2,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,57,630,29,5,52,1,0,0
0,0,0,0,management,married,tertiary,unknown,unknown,42,1993,29,5,41,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,42,130,29,5,285,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,40,327,29,5,134,1,0,0
0,1,0,0,services,divorced,secondary,unknown,unknown,30,1016,29,5,14,1,0,0
0,1,0,0,blue-collar,married,unknown,unknown,unknown,29,559,29,5,182,2,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,35,404,29,5,539,1,0,1
0,1,1,0,blue-collar,married,secondary,unknown,unknown,31,283,29,5,37,3,0,0
0,1,1,0,technician,married,secondary,unknown,unknown,43,2041,29,5,162,5,0,0
0,1,0,0,technician,divorced,secondary,unknown,unknown,39,394,29,5,184,1,0,0
0,1,0,0,management,single,secondary,unknown,unknown,37,34,29,5,285,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,44,72,29,5,456,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,52,1308,29,5,361,1,0,0
0,1,0,0,management,married,secondary,unknown,unknown,53,2895,29,5,74,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,41,193,29,5,130,1,0,0
0,1,0,0,unemployed,single,secondary,unknown,unknown,40,75,29,5,203,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,41,3279,29,5,186,1,0,0
0,0,0,0,services,married,secondary,unknown,unknown,40,1938,29,5,37,1,0,0
0,0,0,0,management,married,tertiary,unknown,unknown,55,0,29,5,206,2,0,0
0,1,1,0,admin.,married,tertiary,unknown,unknown,54,-690,29,5,230,4,0,0
0,0,0,0,entrepreneur,divorced,tertiary,unknown,unknown,55,1119,29,5,283,1,0,0
0,1,1,0,admin.,single,secondary,unknown,unknown,38,623,29,5,44,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,54,426,29,5,205,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,43,310,29,5,291,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,41,262,29,5,159,1,0,0
0,0,0,0,retired,single,secondary,unknown,unknown,38,44,29,5,148,1,0,0
0,1,0,0,services,married,secondary,unknown,unknown,52,2081,29,5,150,1,0,0
0,1,0,0,management,married,unknown,unknown,unknown,43,5172,29,5,57,3,0,0
0,1,0,0,blue-collar,single,secondary,unknown,unknown,27,2486,29,5,733,1,0,1
0,1,0,0,entrepreneur,married,tertiary,unknown,unknown,36,1423,29,5,193,1,0,0
0,1,0,0,student,single,unknown,unknown,unknown,36,36,29,5,705,1,0,0
0,1,0,0,services,married,unknown,unknown,unknown,51,224,29,5,52,3,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,50,1541,29,5,744,1,0,0
0,1,0,0,management,divorced,secondary,unknown,unknown,48,1598,29,5,84,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,44,77,29,5,23,1,0,0
0,1,0,0,technician,divorced,tertiary,unknown,unknown,34,1242,29,5,578,3,0,0
0,0,0,0,management,married,tertiary,unknown,unknown,48,1533,29,5,358,1,0,0
0,1,0,0,admin.,divorced,secondary,unknown,unknown,46,1939,29,5,119,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,51,2237,29,5,619,1,0,0
0,0,0,0,retired,married,secondary,unknown,unknown,58,32948,29,5,364,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,35,765,29,5,418,8,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,45,1403,29,5,111,1,0,0
0,1,0,0,self-employed,married,tertiary,unknown,unknown,53,451,29,5,56,2,0,0
0,1,1,0,self-employed,married,secondary,unknown,unknown,50,6174,29,5,456,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,42,984,29,5,109,1,0,0
0,1,0,0,management,married,primary,unknown,unknown,48,1910,29,5,413,2,0,0
0,0,0,0,technician,married,secondary,unknown,unknown,47,72,29,5,278,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,56,249,29,5,791,2,0,1
0,1,0,0,blue-collar,married,secondary,unknown,unknown,42,-972,29,5,146,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,54,-939,29,5,202,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,53,436,29,5,154,1,0,0
0,1,1,0,admin.,married,secondary,unknown,unknown,40,451,29,5,257,1,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,37,11953,29,5,208,1,0,0
0,1,0,0,admin.,single,tertiary,unknown,unknown,26,3672,29,5,360,5,0,0
0,0,0,0,blue-collar,married,secondary,unknown,unknown,46,176,29,5,131,1,0,0
0,0,0,0,self-employed,married,secondary,unknown,unknown,46,0,29,5,137,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,45,0,29,5,155,1,0,0
0,1,0,0,admin.,married,secondary,unknown,unknown,56,1504,29,5,66,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,36,722,29,5,103,7,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,40,1269,29,5,656,1,0,0
0,0,0,0,admin.,married,tertiary,unknown,unknown,32,118,29,5,358,10,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,31,1017,29,5,514,3,0,0
0,0,0,0,blue-collar,married,primary,unknown,unknown,56,551,29,5,27,1,0,0
0,1,0,0,services,single,secondary,unknown,unknown,23,0,29,5,544,4,0,0
0,0,0,0,unknown,single,unknown,unknown,unknown,29,209,29,5,346,6,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,50,841,29,5,54,2,0,0
0,0,0,0,services,married,secondary,unknown,unknown,39,1099,29,5,134,6,0,0
0,1,1,0,management,married,tertiary,unknown,unknown,55,505,29,5,135,2,0,0
0,1,0,0,self-employed,married,secondary,unknown,unknown,35,0,29,5,633,6,0,0
0,1,1,0,services,married,secondary,unknown,unknown,51,-178,29,5,48,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,33,538,29,5,359,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,44,2523,29,5,1236,2,0,0
0,1,0,0,services,married,secondary,unknown,unknown,44,744,29,5,574,1,0,0
0,1,0,0,self-employed,married,secondary,unknown,unknown,52,-488,29,5,322,1,0,0
0,1,0,0,unemployed,divorced,secondary,unknown,unknown,45,3354,29,5,746,1,0,1
0,1,0,0,services,single,secondary,unknown,unknown,32,187,29,5,315,1,0,0
0,1,1,0,management,married,tertiary,unknown,unknown,40,832,29,5,126,1,0,0
0,1,1,0,technician,single,secondary,unknown,unknown,38,2079,29,5,122,1,0,0
0,1,0,0,technician,divorced,secondary,unknown,unknown,53,1301,29,5,90,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,26,77,29,5,125,2,0,0
0,0,1,0,technician,married,secondary,unknown,unknown,33,1072,29,5,144,2,0,0
0,1,0,0,blue-collar,married,unknown,unknown,unknown,44,15578,29,5,401,1,0,0
0,1,1,0,blue-collar,married,secondary,unknown,unknown,35,809,29,5,60,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,44,13761,29,5,65,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,42,790,29,5,356,2,0,0
0,1,0,0,unemployed,married,secondary,unknown,unknown,58,4497,29,5,128,1,0,0
0,1,0,0,services,married,secondary,unknown,unknown,43,-456,29,5,102,4,0,0
0,1,0,0,management,married,primary,unknown,unknown,39,1749,29,5,46,1,0,0
0,0,0,0,management,single,tertiary,unknown,unknown,32,537,29,5,187,3,0,0
0,1,1,0,management,married,tertiary,unknown,unknown,29,1474,29,5,79,3,0,0
0,1,0,0,services,married,secondary,unknown,unknown,41,1545,29,5,390,3,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,44,776,29,5,306,1,0,0
0,1,1,0,technician,married,secondary,unknown,unknown,36,1286,29,5,152,1,0,0
0,1,1,0,technician,married,tertiary,unknown,unknown,34,285,29,5,223,4,0,0
1,1,1,0,blue-collar,married,primary,unknown,unknown,35,-1489,29,5,177,1,0,0
0,1,0,0,technician,single,secondary,unknown,unknown,57,806,29,5,77,1,0,0
0,1,0,0,admin.,single,unknown,unknown,unknown,42,297,29,5,106,1,0,0
0,1,0,0,technician,single,primary,unknown,unknown,40,340,29,5,146,1,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,35,130,29,5,125,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,46,1307,29,5,404,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,44,6491,29,5,244,1,0,0
0,0,0,0,blue-collar,single,secondary,unknown,unknown,31,2137,29,5,413,1,0,0
0,1,0,0,services,married,secondary,unknown,unknown,26,611,29,5,177,2,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,51,2402,29,5,118,1,0,0
0,1,0,0,management,married,secondary,unknown,unknown,42,2608,29,5,201,1,0,0
0,1,1,0,services,single,tertiary,unknown,unknown,41,285,29,5,135,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,45,59,29,5,609,2,0,0
0,1,0,0,retired,married,secondary,unknown,unknown,52,1052,29,5,35,1,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,52,1177,29,5,473,1,0,0
0,1,0,0,management,married,secondary,unknown,unknown,41,689,29,5,596,1,0,0
0,1,1,0,unemployed,married,secondary,unknown,unknown,47,351,29,5,370,1,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,39,-388,29,5,691,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,52,22755,29,5,70,2,0,0
1,1,0,0,management,divorced,tertiary,unknown,unknown,48,-625,29,5,125,2,0,0
0,1,0,0,technician,divorced,secondary,unknown,unknown,39,1270,29,5,245,4,0,0
0,1,0,0,services,married,secondary,unknown,unknown,30,699,29,5,544,1,0,0
0,1,1,0,admin.,married,secondary,unknown,unknown,40,0,29,5,49,3,0,0
0,1,0,0,blue-collar,divorced,unknown,unknown,unknown,51,10287,29,5,117,1,0,0
0,1,1,0,management,married,tertiary,unknown,unknown,51,0,29,5,410,5,0,0
0,1,1,0,blue-collar,married,primary,unknown,unknown,45,180,29,5,150,1,0,0
0,1,0,0,self-employed,married,primary,unknown,unknown,39,185,29,5,513,3,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,36,439,29,5,179,2,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,28,10045,29,5,169,4,0,0
0,1,0,0,self-employed,married,unknown,unknown,unknown,43,6,29,5,365,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,48,5241,29,5,158,1,0,0
0,1,0,0,blue-collar,divorced,secondary,unknown,unknown,60,0,29,5,1207,1,0,1
0,1,1,0,technician,married,tertiary,unknown,unknown,41,816,29,5,159,1,0,0
0,1,0,0,technician,single,secondary,unknown,unknown,37,3,29,5,82,1,0,0
0,1,1,0,technician,married,secondary,unknown,unknown,33,2099,29,5,42,3,0,0
0,1,0,0,blue-collar,married,unknown,unknown,unknown,48,100,29,5,206,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,50,7098,29,5,92,1,0,0
0,1,0,0,admin.,divorced,secondary,unknown,unknown,49,266,29,5,162,2,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,47,7985,29,5,347,1,0,0
0,1,0,0,blue-collar,married,secondary,unknown,unknown,47,812,29,5,68,1,0,0
0,1,0,0,blue-collar,single,unknown,unknown,unknown,41,961,29,5,117,1,0,0
0,1,0,0,technician,married,unknown,unknown,unknown,52,9687,29,5,936,1,0,0
0,1,0,0,unemployed,married,primary,unknown,unknown,48,551,29,5,162,2,0,0
1,0,0,0,blue-collar,married,secondary,unknown,unknown,39,-16,29,5,285,2,0,0
0,0,0,0,technician,married,tertiary,unknown,unknown,31,8,29,5,71,5,0,0
0,1,0,0,services,single,secondary,unknown,unknown,35,918,29,5,178,1,0,0
0,1,0,0,services,married,secondary,unknown,unknown,33,-49,29,5,89,2,0,0
0,1,0,0,admin.,divorced,primary,unknown,unknown,30,1032,29,5,52,5,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,23,8254,29,5,409,3,0,0
0,1,0,0,services,married,primary,unknown,unknown,42,91,29,5,87,7,0,0
0,1,0,0,services,married,secondary,unknown,unknown,32,250,29,5,202,1,0,0
0,1,0,0,services,married,primary,unknown,unknown,50,1132,29,5,117,1,0,0
0,1,0,0,technician,married,secondary,unknown,unknown,36,1466,29,5,441,1,0,0
0,1,0,0,entrepreneur,divorced,unknown,unknown,unknown,51,-57,29,5,175,1,0,0
0,1,1,0,technician,single,secondary,unknown,unknown,39,822,29,5,164,3,0,0
0,1,0,0,management,married,tertiary,unknown,unknown,54,2452,29,5,80,3,0,0
0,1,0,0,self-employed,single,primary,unknown,unknown,36,235,29,5,141,9,0,0
0,1,0,0,technician,single,tertiary,unknown,unknown,26,8839,29,5,932,3,0,0
0,1,0,0,blue-collar,married,primary,unknown,unknown,30,1127,29,5,13,1,0,0
